time, src, dst, sport, dport, size, cnp_number
106200000, 94, 96, 10031, 100, 108560640, 9
106200000, 94, 96, 10027, 100, 108560640, 7
106300000, 24, 34, 10031, 100, 108560640, 5
106300000, 24, 34, 10030, 100, 108560640, 13
106300000, 24, 34, 10026, 100, 108560640, 16
106300000, 24, 34, 10024, 100, 108560640, 17
106300000, 82, 92, 10029, 100, 108560640, 8
106300000, 82, 92, 10028, 100, 108560640, 15
106300000, 94, 96, 10033, 100, 108560640, 6
106300000, 94, 96, 10031, 100, 108560640, 10
106300000, 94, 96, 10027, 100, 108560640, 8
106300000, 94, 96, 10026, 100, 108560640, 9
106300000, 94, 96, 10025, 100, 108560640, 5
106400000, 24, 34, 10029, 100, 108560640, 16
106400000, 24, 34, 10026, 100, 108560640, 17
106400000, 82, 92, 10032, 100, 108560640, 8
106400000, 82, 92, 10031, 100, 108560640, 13
106400000, 82, 92, 10030, 100, 108560640, 9
106400000, 82, 92, 10029, 100, 108560640, 9
106400000, 94, 96, 10033, 100, 108560640, 7
106400000, 94, 96, 10031, 100, 108560640, 11
106400000, 94, 96, 10030, 100, 108560640, 6
106400000, 94, 96, 10029, 100, 108560640, 6
106500000, 24, 34, 10031, 100, 108560640, 6
106500000, 82, 92, 10032, 100, 108560640, 9
106500000, 82, 92, 10029, 100, 108560640, 11
106500000, 82, 92, 10028, 100, 108560640, 16
106500000, 82, 92, 10027, 100, 108560640, 10
106500000, 94, 96, 10033, 100, 108560640, 9
106500000, 94, 96, 10027, 100, 108560640, 9
106600000, 24, 34, 10030, 100, 108560640, 14
106600000, 24, 34, 10029, 100, 108560640, 17
106600000, 24, 34, 10027, 100, 108560640, 14
106600000, 24, 34, 10026, 100, 108560640, 18
106600000, 24, 34, 10025, 100, 108560640, 5
106600000, 82, 92, 10032, 100, 108560640, 10
106600000, 82, 92, 10031, 100, 108560640, 14
106600000, 82, 92, 10030, 100, 108560640, 11
106600000, 82, 92, 10029, 100, 108560640, 13
106600000, 94, 96, 10032, 100, 108560640, 4
106600000, 94, 96, 10027, 100, 108560640, 10
106700000, 24, 34, 10031, 100, 108560640, 7
106700000, 82, 92, 10030, 100, 108560640, 12
106700000, 82, 92, 10029, 100, 108560640, 14
106700000, 82, 92, 10027, 100, 108560640, 11
106800000, 24, 34, 10030, 100, 108560640, 16
106800000, 82, 92, 10032, 100, 108560640, 11
106800000, 82, 92, 10031, 100, 108560640, 15
106800000, 82, 92, 10030, 100, 108560640, 13
106800000, 82, 92, 10029, 100, 108560640, 15
106800000, 82, 92, 10027, 100, 108560640, 12
106800000, 94, 96, 10033, 100, 108560640, 10
106800000, 94, 96, 10031, 100, 108560640, 12
106800000, 94, 96, 10027, 100, 108560640, 12
106900000, 24, 34, 10025, 100, 108560640, 6
106900000, 82, 92, 10032, 100, 108560640, 12
106900000, 82, 92, 10028, 100, 108560640, 18
107000000, 24, 34, 10030, 100, 108560640, 17
107000000, 24, 34, 10026, 100, 108560640, 19
107000000, 82, 92, 10032, 100, 108560640, 13
107000000, 82, 92, 10031, 100, 108560640, 18
107000000, 82, 92, 10030, 100, 108560640, 17
107000000, 82, 92, 10028, 100, 108560640, 20
107000000, 94, 96, 10028, 100, 108560640, 6
107000000, 94, 96, 10026, 100, 108560640, 10
107100000, 82, 92, 10032, 100, 108560640, 14
107100000, 82, 92, 10030, 100, 108560640, 20
107100000, 82, 92, 10028, 100, 108560640, 21
107100000, 82, 92, 10027, 100, 108560640, 16
107100000, 94, 96, 10033, 100, 108560640, 11
107200000, 24, 34, 10030, 100, 108560640, 18
107200000, 82, 92, 10031, 100, 108560640, 20
107200000, 82, 92, 10029, 100, 108560640, 16
107200000, 82, 92, 10028, 100, 108560640, 23
107200000, 82, 92, 10027, 100, 108560640, 17
107200000, 94, 96, 10026, 100, 108560640, 11
107300000, 24, 34, 10030, 100, 108560640, 19
107300000, 24, 34, 10029, 100, 108560640, 18
107300000, 24, 34, 10027, 100, 108560640, 15
107300000, 82, 92, 10028, 100, 108560640, 24
107300000, 94, 96, 10033, 100, 108560640, 14
107300000, 94, 96, 10031, 100, 108560640, 13
107300000, 94, 96, 10027, 100, 108560640, 13
107300000, 94, 96, 10025, 100, 108560640, 6
107400000, 82, 92, 10032, 100, 108560640, 16
107400000, 82, 92, 10031, 100, 108560640, 22
107400000, 82, 92, 10029, 100, 108560640, 18
107400000, 82, 92, 10028, 100, 108560640, 25
107400000, 94, 96, 10033, 100, 108560640, 16
107400000, 94, 96, 10032, 100, 108560640, 5
107400000, 94, 96, 10030, 100, 108560640, 8
107400000, 94, 96, 10029, 100, 108560640, 8
107400000, 94, 96, 10028, 100, 108560640, 7
107400000, 94, 96, 10027, 100, 108560640, 14
107400000, 94, 96, 10025, 100, 108560640, 7
107500000, 82, 92, 10031, 100, 108560640, 25
107500000, 82, 92, 10030, 100, 108560640, 22
107500000, 82, 92, 10028, 100, 108560640, 27
107500000, 82, 92, 10027, 100, 108560640, 18
107500000, 94, 96, 10033, 100, 108560640, 17
107500000, 94, 96, 10032, 100, 108560640, 6
107500000, 94, 96, 10030, 100, 108560640, 9
107500000, 94, 96, 10028, 100, 108560640, 10
107600000, 24, 34, 10027, 100, 108560640, 16
107600000, 82, 92, 10029, 100, 108560640, 19
107600000, 82, 92, 10027, 100, 108560640, 20
107600000, 94, 96, 10033, 100, 108560640, 20
107600000, 94, 96, 10030, 100, 108560640, 11
107600000, 94, 96, 10029, 100, 108560640, 11
107600000, 94, 96, 10028, 100, 108560640, 11
107600000, 94, 96, 10027, 100, 108560640, 16
107600000, 94, 96, 10026, 100, 108560640, 13
107700000, 24, 34, 10030, 100, 108560640, 21
107700000, 82, 92, 10030, 100, 108560640, 24
107700000, 82, 92, 10029, 100, 108560640, 20
107700000, 82, 92, 10027, 100, 108560640, 22
107700000, 94, 96, 10032, 100, 108560640, 7
107700000, 94, 96, 10031, 100, 108560640, 14
107700000, 94, 96, 10028, 100, 108560640, 13
107700000, 94, 96, 10027, 100, 108560640, 17
107700000, 94, 96, 10026, 100, 108560640, 14
107800000, 82, 92, 10032, 100, 108560640, 17
107800000, 82, 92, 10031, 100, 108560640, 26
107800000, 82, 92, 10028, 100, 108560640, 30
107800000, 94, 96, 10033, 100, 108560640, 22
107800000, 94, 96, 10031, 100, 108560640, 15
107800000, 94, 96, 10030, 100, 108560640, 14
107800000, 94, 96, 10026, 100, 108560640, 17
107800000, 94, 96, 10025, 100, 108560640, 8
107900000, 82, 92, 10032, 100, 108560640, 18
107900000, 82, 92, 10030, 100, 108560640, 25
107900000, 82, 92, 10027, 100, 108560640, 23
107900000, 94, 96, 10033, 100, 108560640, 24
107900000, 94, 96, 10030, 100, 108560640, 18
107900000, 94, 96, 10029, 100, 108560640, 12
107900000, 94, 96, 10028, 100, 108560640, 16
107900000, 94, 96, 10027, 100, 108560640, 18
107900000, 94, 96, 10026, 100, 108560640, 23
108000000, 82, 92, 10032, 100, 108560640, 20
108000000, 82, 92, 10031, 100, 108560640, 28
108000000, 82, 92, 10030, 100, 108560640, 26
108000000, 82, 92, 10028, 100, 108560640, 33
108000000, 82, 92, 10027, 100, 108560640, 24
108000000, 94, 96, 10033, 100, 108560640, 26
108000000, 94, 96, 10031, 100, 108560640, 16
108000000, 94, 96, 10030, 100, 108560640, 21
108000000, 94, 96, 10028, 100, 108560640, 18
108000000, 94, 96, 10027, 100, 108560640, 19
108100000, 82, 92, 10031, 100, 108560640, 29
108100000, 82, 92, 10030, 100, 108560640, 27
108100000, 82, 92, 10029, 100, 108560640, 22
108100000, 82, 92, 10028, 100, 108560640, 34
108100000, 94, 96, 10033, 100, 108560640, 29
108100000, 94, 96, 10030, 100, 108560640, 22
108100000, 94, 96, 10029, 100, 108560640, 13
108100000, 94, 96, 10027, 100, 108560640, 20
108100000, 94, 96, 10026, 100, 108560640, 24
108200000, 82, 92, 10032, 100, 108560640, 21
108200000, 82, 92, 10030, 100, 108560640, 28
108200000, 82, 92, 10029, 100, 108560640, 23
108200000, 82, 92, 10028, 100, 108560640, 35
108200000, 94, 96, 10032, 100, 108560640, 8
108200000, 94, 96, 10031, 100, 108560640, 17
108200000, 94, 96, 10029, 100, 108560640, 14
108200000, 94, 96, 10026, 100, 108560640, 25
108300000, 82, 92, 10032, 100, 108560640, 22
108300000, 82, 92, 10031, 100, 108560640, 31
108300000, 82, 92, 10030, 100, 108560640, 29
108300000, 82, 92, 10029, 100, 108560640, 25
108300000, 82, 92, 10028, 100, 108560640, 36
108300000, 94, 96, 10032, 100, 108560640, 9
108300000, 94, 96, 10029, 100, 108560640, 15
108300000, 94, 96, 10026, 100, 108560640, 27
108400000, 82, 92, 10031, 100, 108560640, 32
108400000, 94, 96, 10031, 100, 108560640, 18
108400000, 94, 96, 10028, 100, 108560640, 20
108500000, 82, 92, 10029, 100, 108560640, 27
108500000, 82, 92, 10027, 100, 108560640, 25
108500000, 94, 96, 10030, 100, 108560640, 24
108600000, 82, 92, 10032, 100, 108560640, 23
108600000, 82, 92, 10030, 100, 108560640, 30
108600000, 82, 92, 10028, 100, 108560640, 38
108700000, 46, 48, 10031, 100, 108560640, 1
108700000, 82, 92, 10031, 100, 108560640, 33
108700000, 82, 92, 10029, 100, 108560640, 28
108700000, 82, 92, 10027, 100, 108560640, 26
108700000, 94, 96, 10029, 100, 108560640, 16
108700000, 94, 96, 10028, 100, 108560640, 21
108700000, 94, 96, 10027, 100, 108560640, 21
108800000, 82, 92, 10032, 100, 108560640, 24
108800000, 82, 92, 10031, 100, 108560640, 34
108800000, 82, 92, 10029, 100, 108560640, 30
108800000, 94, 96, 10033, 100, 108560640, 30
108800000, 94, 96, 10030, 100, 108560640, 25
108800000, 94, 96, 10029, 100, 108560640, 18
108800000, 94, 96, 10028, 100, 108560640, 22
108900000, 82, 92, 10032, 100, 108560640, 26
108900000, 82, 92, 10027, 100, 108560640, 27
108900000, 94, 96, 10033, 100, 108560640, 31
108900000, 94, 96, 10031, 100, 108560640, 20
108900000, 94, 96, 10027, 100, 108560640, 22
109000000, 82, 92, 10030, 100, 108560640, 31
109000000, 94, 96, 10031, 100, 108560640, 22
109000000, 94, 96, 10030, 100, 108560640, 26
109000000, 94, 96, 10029, 100, 108560640, 19
109000000, 94, 96, 10027, 100, 108560640, 23
109100000, 82, 92, 10030, 100, 108560640, 32
109100000, 82, 92, 10029, 100, 108560640, 31
109100000, 82, 92, 10028, 100, 108560640, 39
109100000, 94, 96, 10031, 100, 108560640, 23
109100000, 94, 96, 10030, 100, 108560640, 27
109100000, 94, 96, 10026, 100, 108560640, 28
109200000, 82, 92, 10032, 100, 108560640, 27
109200000, 82, 92, 10031, 100, 108560640, 35
109200000, 82, 92, 10029, 100, 108560640, 32
109200000, 94, 96, 10026, 100, 108560640, 30
109300000, 82, 92, 10028, 100, 108560640, 40
109300000, 94, 96, 10033, 100, 108560640, 32
109300000, 94, 96, 10032, 100, 108560640, 10
109300000, 94, 96, 10026, 100, 108560640, 32
109400000, 82, 92, 10032, 100, 108560640, 28
109400000, 82, 92, 10031, 100, 108560640, 36
109400000, 82, 92, 10030, 100, 108560640, 34
109400000, 82, 92, 10029, 100, 108560640, 33
109400000, 82, 92, 10028, 100, 108560640, 41
109400000, 94, 96, 10033, 100, 108560640, 33
109400000, 94, 96, 10031, 100, 108560640, 24
109400000, 94, 96, 10028, 100, 108560640, 26
109400000, 94, 96, 10026, 100, 108560640, 34
109500000, 82, 92, 10031, 100, 108560640, 37
109500000, 82, 92, 10028, 100, 108560640, 43
109500000, 94, 96, 10033, 100, 108560640, 34
109500000, 94, 96, 10032, 100, 108560640, 11
109500000, 94, 96, 10030, 100, 108560640, 30
109500000, 94, 96, 10026, 100, 108560640, 35
109600000, 82, 92, 10033, 100, 108560640, 1
109600000, 82, 92, 10031, 100, 108560640, 38
109600000, 82, 92, 10030, 100, 108560640, 35
109600000, 82, 92, 10029, 100, 108560640, 34
109600000, 82, 92, 10027, 100, 108560640, 28
109600000, 94, 96, 10031, 100, 108560640, 25
109600000, 94, 96, 10029, 100, 108560640, 20
109600000, 94, 96, 10028, 100, 108560640, 27
109600000, 94, 96, 10026, 100, 108560640, 37
109700000, 20, 30, 10027, 100, 108560640, 1
109700000, 82, 92, 10031, 100, 108560640, 39
109700000, 94, 96, 10033, 100, 108560640, 35
109700000, 94, 96, 10032, 100, 108560640, 12
109700000, 94, 96, 10030, 100, 108560640, 31
109700000, 94, 96, 10027, 100, 108560640, 24
109800000, 20, 30, 10028, 100, 108560640, 1
109800000, 82, 92, 10033, 100, 108560640, 2
109800000, 82, 92, 10028, 100, 108560640, 44
109800000, 94, 96, 10031, 100, 108560640, 29
109800000, 94, 96, 10030, 100, 108560640, 32
109800000, 94, 96, 10029, 100, 108560640, 21
109800000, 94, 96, 10028, 100, 108560640, 29
109800000, 94, 96, 10027, 100, 108560640, 25
109800000, 94, 96, 10026, 100, 108560640, 39
109900000, 82, 92, 10032, 100, 108560640, 30
109900000, 82, 92, 10027, 100, 108560640, 29
109900000, 94, 96, 10027, 100, 108560640, 28
109900000, 94, 96, 10026, 100, 108560640, 41
110000000, 82, 92, 10033, 100, 108560640, 3
110000000, 82, 92, 10031, 100, 108560640, 40
110000000, 82, 92, 10030, 100, 108560640, 37
110000000, 82, 92, 10029, 100, 108560640, 35
110000000, 82, 92, 10027, 100, 108560640, 30
110000000, 94, 96, 10033, 100, 108560640, 36
110000000, 94, 96, 10032, 100, 108560640, 13
110000000, 94, 96, 10027, 100, 108560640, 29
110000000, 94, 96, 10026, 100, 108560640, 42
110100000, 82, 92, 10030, 100, 108560640, 39
110100000, 82, 92, 10027, 100, 108560640, 31
110100000, 94, 96, 10033, 100, 108560640, 37
110100000, 94, 96, 10032, 100, 108560640, 14
110100000, 94, 96, 10029, 100, 108560640, 23
110100000, 94, 96, 10027, 100, 108560640, 31
110100000, 94, 96, 10026, 100, 108560640, 44
110200000, 82, 92, 10033, 100, 108560640, 4
110200000, 82, 92, 10031, 100, 108560640, 42
110200000, 82, 92, 10029, 100, 108560640, 37
110200000, 82, 92, 10028, 100, 108560640, 45
110200000, 82, 92, 10027, 100, 108560640, 33
110200000, 94, 96, 10030, 100, 108560640, 34
110200000, 94, 96, 10029, 100, 108560640, 25
110200000, 94, 96, 10028, 100, 108560640, 30
110200000, 94, 96, 10026, 100, 108560640, 45
110300000, 82, 92, 10032, 100, 108560640, 31
110300000, 82, 92, 10031, 100, 108560640, 43
110300000, 82, 92, 10029, 100, 108560640, 38
110300000, 94, 96, 10033, 100, 108560640, 38
110300000, 94, 96, 10029, 100, 108560640, 26
110300000, 94, 96, 10028, 100, 108560640, 31
110300000, 94, 96, 10027, 100, 108560640, 32
110300000, 94, 96, 10026, 100, 108560640, 46
110300000, 119, 121, 10033, 100, 108560640, 1
110300000, 119, 121, 10031, 100, 108560640, 1
110400000, 82, 92, 10032, 100, 108560640, 32
110400000, 82, 92, 10031, 100, 108560640, 45
110400000, 82, 92, 10028, 100, 108560640, 46
110400000, 82, 92, 10027, 100, 108560640, 34
110400000, 94, 96, 10030, 100, 108560640, 35
110400000, 94, 96, 10027, 100, 108560640, 33
110400000, 119, 121, 10030, 100, 108560640, 1
110400000, 119, 121, 10028, 100, 108560640, 1
110500000, 82, 92, 10032, 100, 108560640, 33
110500000, 82, 92, 10028, 100, 108560640, 47
110500000, 83, 93, 10033, 100, 108560640, 1
110500000, 83, 93, 10030, 100, 108560640, 1
110500000, 94, 96, 10033, 100, 108560640, 39
110500000, 94, 96, 10032, 100, 108560640, 15
110500000, 94, 96, 10029, 100, 108560640, 27
110600000, 82, 92, 10033, 100, 108560640, 5
110600000, 82, 92, 10032, 100, 108560640, 34
110600000, 82, 92, 10030, 100, 108560640, 41
110600000, 82, 92, 10029, 100, 108560640, 39
110600000, 82, 92, 10028, 100, 108560640, 48
110600000, 82, 92, 10027, 100, 108560640, 35
110600000, 83, 93, 10035, 100, 108560640, 1
110600000, 83, 93, 10032, 100, 108560640, 2
110600000, 94, 96, 10032, 100, 108560640, 16
110600000, 94, 96, 10030, 100, 108560640, 37
110600000, 94, 96, 10029, 100, 108560640, 29
110600000, 94, 96, 10028, 100, 108560640, 32
110600000, 94, 96, 10027, 100, 108560640, 34
110700000, 82, 92, 10032, 100, 108560640, 35
110700000, 82, 92, 10031, 100, 108560640, 46
110700000, 82, 92, 10030, 100, 108560640, 42
110700000, 82, 92, 10029, 100, 108560640, 40
110700000, 82, 92, 10027, 100, 108560640, 37
110700000, 94, 96, 10031, 100, 108560640, 30
110700000, 94, 96, 10030, 100, 108560640, 39
110700000, 94, 96, 10028, 100, 108560640, 33
110700000, 94, 96, 10026, 100, 108560640, 47
110800000, 82, 92, 10032, 100, 108560640, 36
110800000, 82, 92, 10031, 100, 108560640, 47
110800000, 82, 92, 10030, 100, 108560640, 44
110800000, 82, 92, 10027, 100, 108560640, 41
110800000, 83, 93, 10034, 100, 108560640, 1
110800000, 83, 93, 10030, 100, 108560640, 3
110800000, 94, 96, 10032, 100, 108560640, 17
110800000, 94, 96, 10029, 100, 108560640, 30
110800000, 94, 96, 10028, 100, 108560640, 34
110800000, 94, 96, 10027, 100, 108560640, 35
110900000, 83, 93, 10034, 100, 108560640, 2
111000000, 94, 96, 10033, 100, 108560640, 40
111000000, 94, 96, 10032, 100, 108560640, 18
111000000, 94, 96, 10030, 100, 108560640, 40
111000000, 94, 96, 10028, 100, 108560640, 35
111000000, 94, 96, 10027, 100, 108560640, 37
111000000, 94, 96, 10026, 100, 108560640, 48
111100000, 94, 96, 10033, 100, 108560640, 41
111100000, 94, 96, 10030, 100, 108560640, 42
111100000, 94, 96, 10029, 100, 108560640, 32
111100000, 94, 96, 10026, 100, 108560640, 49
111100000, 114, 124, 10033, 100, 108560640, 1
111100000, 114, 124, 10031, 100, 108560640, 1
111200000, 94, 96, 10027, 100, 108560640, 38
111200000, 94, 96, 10026, 100, 108560640, 50
111300000, 94, 96, 10027, 100, 108560640, 39
111400000, 94, 96, 10033, 100, 108560640, 42
111400000, 94, 96, 10028, 100, 108560640, 36
111400000, 94, 96, 10026, 100, 108560640, 51
111500000, 60, 70, 10031, 100, 108560640, 1
111500000, 94, 96, 10031, 100, 108560640, 31
111600000, 60, 70, 10032, 100, 108560640, 1
111600000, 60, 70, 10030, 100, 108560640, 1
111600000, 60, 70, 10029, 100, 108560640, 1
111600000, 94, 96, 10030, 100, 108560640, 43
111600000, 119, 121, 10032, 100, 108560640, 1
111700000, 60, 70, 10032, 100, 108560640, 2
111700000, 60, 70, 10028, 100, 108560640, 2
111700000, 94, 96, 10031, 100, 108560640, 32
111700000, 94, 96, 10028, 100, 108560640, 37
111700000, 94, 96, 10027, 100, 108560640, 40
111700000, 119, 121, 10033, 100, 108560640, 2
111700000, 119, 121, 10029, 100, 108560640, 1
111800000, 94, 96, 10030, 100, 108560640, 44
111800000, 94, 96, 10028, 100, 108560640, 38
111800000, 119, 121, 10034, 100, 108560640, 1
111800000, 119, 121, 10028, 100, 108560640, 2
111900000, 94, 96, 10029, 100, 108560640, 33
111900000, 119, 121, 10034, 100, 108560640, 2
111900000, 119, 121, 10031, 100, 108560640, 2
112000000, 94, 96, 10033, 100, 108560640, 43
112000000, 94, 96, 10032, 100, 108560640, 20
112000000, 94, 96, 10031, 100, 108560640, 33
112000000, 94, 96, 10029, 100, 108560640, 35
112100000, 94, 96, 10032, 100, 108560640, 21
112100000, 94, 96, 10031, 100, 108560640, 34
112100000, 94, 96, 10030, 100, 108560640, 45
112100000, 94, 96, 10028, 100, 108560640, 39
112200000, 60, 70, 10028, 100, 108560640, 3
112200000, 94, 96, 10033, 100, 108560640, 46
112200000, 94, 96, 10031, 100, 108560640, 37
112200000, 94, 96, 10029, 100, 108560640, 36
112300000, 94, 96, 10029, 100, 108560640, 38
112300000, 94, 96, 10027, 100, 108560640, 42
112300000, 114, 124, 10034, 100, 108560640, 1
112300000, 119, 121, 10034, 100, 108560640, 4
112400000, 119, 121, 10032, 100, 108560640, 2
112400000, 119, 121, 10030, 100, 108560640, 2
112500000, 119, 121, 10032, 100, 108560640, 3
112600000, 119, 121, 10030, 100, 108560640, 3
112600000, 119, 121, 10028, 100, 108560640, 3
112700000, 60, 70, 10034, 100, 108560640, 1
112700000, 60, 70, 10031, 100, 108560640, 2
112700000, 60, 70, 10028, 100, 108560640, 4
112700000, 119, 121, 10029, 100, 108560640, 2
112800000, 60, 70, 10030, 100, 108560640, 3
112800000, 119, 121, 10034, 100, 108560640, 5
112800000, 119, 121, 10033, 100, 108560640, 3
112800000, 119, 121, 10032, 100, 108560640, 4
112800000, 119, 121, 10028, 100, 108560640, 4
112900000, 60, 70, 10034, 100, 108560640, 2
112900000, 60, 70, 10031, 100, 108560640, 3
112900000, 60, 70, 10029, 100, 108560640, 3
112900000, 60, 70, 10027, 100, 108560640, 1
113000000, 60, 70, 10034, 100, 108560640, 3
113000000, 60, 70, 10033, 100, 108560640, 2
113100000, 119, 121, 10034, 100, 108560640, 6
113100000, 119, 121, 10032, 100, 108560640, 5
113100000, 119, 121, 10031, 100, 108560640, 3
113100000, 119, 121, 10028, 100, 108560640, 5
113200000, 119, 121, 10028, 100, 108560640, 6
113300000, 119, 121, 10035, 100, 108560640, 1
113300000, 119, 121, 10034, 100, 108560640, 7
113300000, 119, 121, 10033, 100, 108560640, 4
113300000, 119, 121, 10032, 100, 108560640, 6
113300000, 119, 121, 10030, 100, 108560640, 4
113300000, 119, 121, 10028, 100, 108560640, 7
113400000, 66, 76, 10032, 100, 108560640, 1
113400000, 119, 121, 10035, 100, 108560640, 2
113400000, 119, 121, 10034, 100, 108560640, 8
113400000, 119, 121, 10031, 100, 108560640, 5
113400000, 119, 121, 10030, 100, 108560640, 5
113500000, 66, 76, 10030, 100, 108560640, 1
113500000, 119, 121, 10035, 100, 108560640, 3
113500000, 119, 121, 10033, 100, 108560640, 5
113500000, 119, 121, 10031, 100, 108560640, 6
113500000, 119, 121, 10030, 100, 108560640, 7
113600000, 60, 70, 10029, 100, 108560640, 5
113600000, 119, 121, 10033, 100, 108560640, 6
113600000, 119, 121, 10031, 100, 108560640, 8
